n,%adqui
0.49982511367611054,1
0.42550309597523217,1
0.4573817292006525,1
0.32009699909063355,1
0.3251231527093596,1
0.3519461622408148,1
0.18930547019053473,1
0.41041854862993077,1
0.5801507537688442,1
0.33911368015414256,1
0.4769786910197869,1
0.3834785903751421,1
0.5147902869757175,1
0.44563133388112847,1
0.29424877396344185,1
0.18658442559753277,1
0.4010791366906475,1
0.2811292719167905,1
0.3907637655417407,1
0.3560337178349601,1
0.20010106114199092,1
0.43493530499075783,1
0.316859644168314,1
0.34738009426115884,1
0.5387306346826587,1
0.6194945848375452,1
0.25835591689250226,1
0.5106584557081951,1
0.3732253771073647,1
0.2114029468289558,1
0.5998346424142208,1
0.158624514697726,1
0.36440402728158494,1
0.31831335262505167,1
0.40638082864154756,1
0.20011370096645822,1
0.5737445630684065,1
0.6084818684695759,1
0.46855509355509356,1
0.19180018850141375,1
0.43691110200737404,1
0.37640449438202245,1
0.39373232799245994,1
0.393389662027833,1
0.46684350132625996,1
0.3250448028673835,1
0.40171858216971,1
0.5002707092582567,1
0.363761625904237,1
0.35567531155271137,1
0.1765380206343141,1
0.3914332784184514,1
0.40121677873839257,1
0.10613370089593384,1
0.6504927975739196,1
0.7526826775677057,1
0.5661971830985916,1
0.1987353206865402,1
0.2957690786872281,1
0.5296950240770465,1
0.4311639549436796,1
0.2189938122141512,1
0.4412041392285983,1
0.28074245939675174,1
0.5227367542761786,1
0.37606837606837606,1
0.5168574079802042,1
0.2030323005932762,1
0.4697343193645577,1
0.5604547020323803,1
0.3932038834951456,1
0.4081484176064023,1
0.2846580406654344,1
0.2636587945012337,1
0.5674347158218126,1
0.5933368588048652,1
0.5399933620975772,1
0.5554152194505841,1
0.4053312426499412,1
0.454031465093412,1
0.16238559196929436,1
0.11538461538461539,1
0.32575370464997444,1
0.4784972812654474,1
0.34939148073022314,1
0.4763765541740675,1
0.1388888888888889,1
0.30387273019444,1
0.5744825246012895,1
0.2792173453199365,1
0.5055050263283868,1
0.4509877003354454,1
0.4254958877600387,1
0.4189234369775995,1
0.5445238095238095,1
0.49022282855843563,1
0.324672256997756,1
0.619099177132958,1
0.3709046454767726,1
0.6125838926174496,1
0.2878639188747138,1
0.2035466461063994,1
0.3420132141469102,1
0.4415620641562064,1
0.2479595802565099,1
0.4532617904546738,1
0.40301624129930397,1
0.5050201961915753,1
0.3907863383637808,1
0.5600272851296043,1
0.3789004457652303,1
0.5330330330330331,1
0.5351665785298784,1
